42;165;5
42;78;5
33;184;1
31;185;4
21;184;2
33;176;5
27;186;5
91;187;2
43;188;3
56;189;4
55;190;4
55;191;5
55;192;4
55;193;4
55;194;4
55;79;4
55;195;5
50;196;5
60;136;3
60;86;4
48;197;5
71;198;3
71;199;1
72;200;5
72;201;5
63;202;2
73;203;3
25;204;4
75;205;3
75;206;5
75;207;5
75;208;3
75;209;4
75;183;5
48;68;4
27;210;3
35;61;2
50;38;5
54;38;5
31;211;4
31;212;4
61;213;3
15;214;3
15;215;2
15;216;4
15;99;5
55;217;5
55;218;4
35;220;5
55;219;5
21;220;4
35;221;3
73;222;2
55;223;5
27;224;3
28;224;3
35;225;4
21;226;5
61;124;4
20;226;4
35;227;2
15;228;4
15;229;2
21;230;5
43;231;5
35;232;2
79;99;4
79;233;4
79;234;5
15;235;3
82;199;5
83;236;5
15;237;5
15;166;4
39;66;4
85;111;5
85;166;4
27;238;2
28;238;1
35;239;3
35;240;4
43;241;5
35;242;4
59;47;4
35;243;2
86;220;5
86;244;5
86;245;5
86;246;5
86;247;2
86;248;5
86;249;5
86;250;5
21;251;2
15;107;5
31;109;4
31;252;3
25;253;3
25;254;1
25;255;4
45;114;4
45;3032;5
45;3504;5
87;3505;5
42;3506;3
55;172;5
55;3507;5
21;3508;4
21;3509;2
25;3510;4
88;3511;5
88;3512;5
88;3191;5
15;74;4
31;3513;2
31;2465;3
15;3514;3
15;3515;4
15;3516;5
35;3517;2
33;3646;5
31;3518;4
21;3646;5
89;3519;4
35;47;5
89;65;2
89;104;3
89;52;5
89;180;4
89;212;2
20;230;4
25;3520;4
25;3521;2
33;3508;4
91;38;4
35;3522;4
93;3526;5
55;2021;4
96;3523;3
96;2628;5
27;3524;3
96;3510;5
96;243;2
96;3525;5
96;3526;5
96;61;3
96;191;5
96;192;5
96;3527;4
96;138;5
96;3528;3
96;2592;5
96;18;4
96;3529;5
96;3530;5
96;3531;5
96;3532;1
96;13;5
96;3533;5
96;3534;3
99;3528;3
43;3535;4
96;3536;4
96;3537;4
96;3538;3
96;3539;5
96;3507;4
96;3540;4
15;178;4
96;3541;5
96;3542;3
96;66;3
100;3543;5
100;212;5
100;194;3
100;2360;5
100;3544;2
15;3545;2
15;3546;4
55;3547;5
55;3548;5
55;3549;5
100;79;3
61;16;3
15;3550;3
56;68;5
56;247;3
21;3551;3
55;196;5
55;62;5
31;164;5
31;3188;5
55;3552;4
89;3553;4
89;3554;4
89;66;2
55;3555;4
55;3556;5
31;3557;2
28;3524;3
28;3558;4
55;3559;4
55;3560;5
28;3561;5
35;3562;4
55;3563;4
50;3564;4
50;38;4
43;3565;5
28;3566;4
33;3567;5
50;3568;3
50;3569;4
55;3569;3
103;3098;5
103;3570;5
103;54;5
37;3571;5
37;3572;4
37;3573;4
37;3574;4
37;3575;3
37;3576;5
37;3577;3
37;3578;3
37;3510;3
55;3579;4
55;3580;4
43;3581;5
21;3582;3
21;3583;3
21;3584;4
61;3585;3
54;3545;4

